NAME,URL,REVIEW,Address,Location,Column1,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url2,WebsiteUrl,Award,FacilitiesAndServices
Hakkasan Hanway Place,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-hanway-place,"Like so many things in life, the original is usually always the best. Having wowed London when it first opened, this, the very first Hakkasan before they spread around the world, continues to offer a great night out, thanks to its moody, sensual looks and glamorous, energetic atmosphere. It doesn’t seem to matter whether you’re here in a group or on a date, as it's the type of restaurant that can accommodate every customer – and it's certainly worth arriving early for a cocktail or two in the bar.
The Cantonese specialities are prepared with care and consistency and dishes are strong on presentation. It’s well worth investigating the Signature menus as these can often represent better value, since it’s easy to become over-eager when ordering from the à la carte.","8 Hanway Place, London, W1T 1HD, United Kingdom",London, United Kingdom,££££,Chinese,-0.1316651,51.5172066,4.42079E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-hanway-place,https://hakkasan.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Frog by Adam Handling,https://guide.michelin.com/en/greater-london/london/restaurant/frog-by-adam-handling,"The Frog is a restaurant that keeps up with the times: it’s fun, well-run and offers carefully crafted, eye-catching dishes with a rather uplifting feel. This is Adam Handling’s flagship restaurant, and its fresh, clean look keeps the focus firmly on the food: to the front is the main kitchen and to the side, the counter where they prepare the desserts.
Adam Handling started cooking when he was very young and a passion for the profession clearly runs through his DNA. His set menus are founded on classical techniques but he blends them with playfulness and originality to produce colourful, well-crafted dishes which are beautiful to look at. The signature bread served with chicken skin butter and liver pâté has a backstory linked to his sister, who would only eat roast chicken for Sunday lunch. Friendly, personable service rounds off the experience.","34-35 Southampton Street, London, WC2E 7HG, United Kingdom",London, United Kingdom,££££,Modern Cuisine,-0.1218804,51.5106776,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/frog-by-adam-handling,https://www.frogbyadamhandling.com/,1 MICHELIN Star,"Air conditioning,Booking essential - dinner,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Trishna,https://guide.michelin.com/en/greater-london/london/restaurant/trishna,"The coast of southwest India provides the kitchen with most of its influences and the menu is full of vibrant, exciting dishes, including original creations from the tandoor, mouth-watering curries and satisfying biryani's – all of which arrive in generous portions. However, the undoubted star of the show is a version of the dish made famous by the original Trishna in Mumbai: brown crab, in this case from Dorset, with lots of butter and a kick of red chilli; it is so wondrously rich you’ll be licking your lips for days afterwards.
The various tasting menus often provide the most rounded experience but all the dishes are as fresh tasting and beautifully spiced as they are colourful. Much thought has also gone into matching wines with specific dishes.","15-17 Blandford Street, London, W1U 3DG, United Kingdom",London, United Kingdom,££,Indian,-0.1529346,51.5183427,4.42079E+11,https://guide.michelin.com/en/greater-london/london/restaurant/trishna,https://www.trishnalondon.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Trinity,https://guide.michelin.com/en/greater-london/london/restaurant/trinity,"The joy of genuine neighbourhood restaurants is that customers are treated less like numbers and their opinions are more likely to be listened to by the chefs. This is certainly true at this keenly run Clapham restaurant, which has built its reputation on giving the locals exactly what they want.
The kitchen wisely avoids reinventing the wheel and its strength is taking just a few prime seasonal ingredients and skilfully turning them into memorable dishes comprising rich layers of flavour. Cooking focuses on classical techniques and tried-and-tested flavour combinations – for dessert, the tarte Tatin or salted caramel tart is a must.
The wine list covers both renowned and lesser-known names, and the informative service lacks any unnecessary pretension.","4 The Polygon, London, SW4 0JG, United Kingdom",London, United Kingdom,£££,Modern Cuisine,-0.14151,51.4635167,4.42076E+11,https://guide.michelin.com/en/greater-london/london/restaurant/trinity,https://trinityrestaurant.co.uk/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Five Fields,https://guide.michelin.com/en/greater-london/london/restaurant/five-fields,"Over the years this charming Chelsea restaurant has built up a loyal local following. It is a formally run yet intimate place, with a discreet atmosphere and a warm, comfortable feel. The room is luxuriously decorated in crisp creams and the smart, suited staff are professional and engaging.
Chef-owner Taylor Bonnyman has worked in some illustrious kitchens around the world. His attractively presented dishes are skilfully conceived, quite elaborate constructions which are intricate, detailed and packed with flavour; many even arrive as two servings. Produce is top-notch and many of the herbs and vegetables come from the restaurant’s own kitchen garden in East Sussex. Alongside the classics, the extensive wine list also offers some more esoteric bottles from Eastern Europe and the Middle East.","8-9 Blacklands Terrace, London, SW3 2SP, United Kingdom",London, United Kingdom,££££,Modern Cuisine,-0.1612878,51.4917208,4.42078E+11,https://guide.michelin.com/en/greater-london/london/restaurant/five-fields,https://www.fivefieldsrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
Sabor,https://guide.michelin.com/en/greater-london/london/restaurant/sabor,"Heddon Street may not quite resemble a side street in Seville but it can sometimes lead to serendipitous discoveries. Sabor is the brainchild of chef Nieves Barragán, and she has created something authentic and truly joyful with co-owner José Etura, who has assembled a charming service team.
There are three distinct areas: on the ground floor is the bar and opposite, a counter serving tapas from all over Spain. Upstairs is El Asador, the only area for which bookings are taken; here you sit at communal tables enjoying specialities from Galicia and Castile. There are two must-haves: succulent Segovian suckling pig – quartered, halved or whole – and roasted in the specially built oven, and the melt-in-the-mouth octopus cooked in vast copper pans. You’ll be licking your lips for hours.","35-37 Heddon Street, London, W1B 4BR, United Kingdom",London, United Kingdom,££,Spanish,-0.1394943,51.5114463,4.42033E+11,https://guide.michelin.com/en/greater-london/london/restaurant/sabor,https://www.saborrestaurants.co.uk/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
HIDE,https://guide.michelin.com/en/greater-london/london/restaurant/hide,"Green Park provides the inspiration for this relaxed restaurant’s decorative theme: the elegant top floor ‘Above at HIDE’ – which has a serene view across the park – is styled in light oak to represent the branches of the tree; the more casual ground floor ‘HIDE’ is slightly darker to signify the trunk; and the basement bar is darker still to represent the roots.
Both dining areas offer delicate, immaculately crafted dishes which brim with seasonality and natural flavours; the former focuses on two tasting menus – across which Executive Chef Olly Dabbous’ influence is clearly stamped – and the latter opens early to offer a breakfast menu.
The restaurant is owned by Hedonism Wines, so it’s no surprise to find that the iPad wine list offers unparalleled depth; any wine from their shop can also be delivered to your table within 15 minutes.","85 Piccadilly, London, W1J 7NB, United Kingdom",London, United Kingdom,££££,Modern British,-0.1443833,51.5061646,4.42031E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hide,https://hide.co.uk/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
Marcus,https://guide.michelin.com/en/greater-london/london/restaurant/marcus,"Within the Berkeley hotel sits Marcus Wareing’s flagship; a beautiful spot with wood panelled walls, red leather banquettes and immaculately-laid, well-spaced tables – not forgetting a contented atmosphere. If you want to be at the centre of the action, book the chef’s table, otherwise you’ll find yourself squinting through the opaque glass.
The knowledgeable team glide around the room, catering for your every need, with service paced to perfection. Dishes read like an inventory of the British larder and feature produce from Marcus’ farm in Kent, along with meats from a sustainable collective in the Lake District. Cooking is refined, sauces are a highlight, and the unctuous desserts are not to be missed. The well-chosen wine list highlights some lesser-represented regions, with a superb selection available by the glass.","Wilton Place, London, SW1X 7RL, United Kingdom",London, United Kingdom,££££,Modern Cuisine,-0.1560845,51.5018508,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/marcus,https://www.marcusrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Cornerstone,https://guide.michelin.com/en/greater-london/london/restaurant/cornerstone,"Tom Brown is an alumnus of Nathan Outlaw and it shows in his skilful cooking of fish and shellfish. His concise menu is dictated by both the seasons and the latest catch, and his assured, understated dishes are packed with bold, clearly defined flavours, as well as plenty of originality.
Raw dishes compete with those that are cooked – and there’s often more to combinations than first meets the eye. Ensure you start with some snacks, such as the treacle cured ling 'ham', before moving on to dishes which burst with complementary flavours, like gurnard with roast onion dashi, red chilli and smoked anchovy. 
The open kitchen sits in the centre of the pared-down, faux-industrial style room, allowing you to watch the chefs in action, and creating a lively, buzzy vibe.","3 Prince Edward Road, London, E9 5LX, United Kingdom",London, United Kingdom,£££,Seafood,-0.0255191,51.5441399,4.4209E+11,https://guide.michelin.com/en/greater-london/london/restaurant/cornerstone,https://www.cornerstonehackney.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Booking essential,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Lyle's,https://guide.michelin.com/en/greater-london/london/restaurant/lyle-s,"Lipton, the tea people, once owned the building and the pared-down, ersatz industrial look of the restaurant is bang on trend. For added animation, help is at hand from the open kitchen, while warmth and personality come courtesy of the delightful service team, who share the passion of the kitchen, offer great advice and really know their menu.
The dishes may appear to be as unadorned as the room but don’t be fooled – they are technically accomplished, thoughtfully composed and deliver far more depth and sophistication than their terse menu descriptions suggest. The superb seasonal British ingredients provide flavours that are clean and unadulterated and a joy to experience.  Dinner sees a set menu but at lunch you can choose an array of dishes at prices that are more than fair.","Tea Building, 56 Shoreditch High Street, London, E1 6JJ, United Kingdom",London, United Kingdom,£££,Modern British,-0.0764375,51.5237344,4.4203E+11,https://guide.michelin.com/en/greater-london/london/restaurant/lyle-s,https://www.lyleslondon.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
SO|LA,https://guide.michelin.com/en/greater-london/london/restaurant/so-la,"It’s all hidden subtly in the name: this bright, intimate restaurant “celebrates the modern cuisine of the America’s Pacific West Coast, bringing a taste of California to SOho, via LA”, and its slatted wood walls, lush plants and hand-blown light bulbs conjure up memories of The Golden State.
Chef Victor Garvey was born to a French-Spanish mother and an American father, and spent time working in both Spain and the US. His modern Californian cooking uses first-rate ingredients and the well-balanced dishes are characterised by deep, bold flavours and punchy sauces. A great deal of thought goes into the eye-catching presentation, and playful touches add an extra element; if you pick the lobster, it can be flambéed at your table. A great selection of Californian wines and knowledgeable service from a well-versed team complete the experience.","64 Dean Street, London, W1D 4QQ, United Kingdom",London, United Kingdom,££££,"Californian, Modern Cuisine",-0.1322606,51.513158,4.42037E+11,https://guide.michelin.com/en/greater-london/london/restaurant/so-la,https://www.solasoho.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Barrafina,https://guide.michelin.com/en/greater-london/london/restaurant/barrafina,"The main menu is supplemented by an appealing little blackboard of the day’s best produce, from which it’s well worth ordering a few dishes like scallop tartar or turbot with Ajada sauce. The food bursts with flavour, leaves a lasting impression, and is easy to share, although you’ll find yourself ordering more when you see what your neighbours are having. A seat at the L-shaped counter in the bright, animated room will make you feel good about life.","26-27 Dean Street, London, W1D 3LL, United Kingdom",London, United Kingdom,££,Spanish,-0.1326712,51.5140705,4.42074E+11,https://guide.michelin.com/en/greater-london/london/restaurant/barrafina,https://www.barrafina.co.uk/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Reservations not accepted,Visa credit card"
Jamavar,https://guide.michelin.com/en/greater-london/london/restaurant/jamavar,"This smartly dressed restaurant is a firm favourite with all those who love Indian food. For its influences, the menu looks to all parts of India, with a slight bias towards the north, as well as dishes that would have featured in royal kitchens. Instead of starters there’s an extensive selection of ‘small plates’ that include succulent Malabar prawns – a very popular speciality, along with the robustly flavoured kid goat shami kebab. For the mains, dishes from the tandoor include the delicious stone bass tikka, while the gucchi lababdar is a must – and not just for vegetarians. The restaurant is spread over two floors, but the ground floor is more appealing than downstairs. If you want the full experience, opt for the Tasting Menu.","8 Mount Street, London, W1K 3NF, United Kingdom",London, United Kingdom,££,Indian,-0.1484316,51.5103041,4.42075E+11,https://guide.michelin.com/en/greater-london/london/restaurant/jamavar,https://jamavarrestaurants.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Booking essential - dinner,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Elystan Street,https://guide.michelin.com/en/greater-london/london/restaurant/elystan-street,"Elystan Street is a neighbourhood restaurant, but the neighbourhood it happens to be in is Chelsea, so as well as unfussy cooking and friendly service, you can expect elegance and style in spades. It’s a collaboration between Philip Howard and Rebecca Mascarenhas, and with its huge windows and well-judged lighting, is an equally charming spot for a light lunch or an intimate dinner.
Cooking is pared-back and relaxed, yet there’s a vigour and an energy to it which suggests that it comes from the heart. Dishes have a classical base but there’s a lightness of touch, as well as a focus on vegetables, pasta and salads. Many dishes have Mediterranean influences and flavours are well-defined and eminently satisfying. Desserts are a highlight.","43 Elystan Street, London, SW3 3NT, United Kingdom",London, United Kingdom,£££,Modern British,-0.1677604,51.4916238,4.42076E+11,https://guide.michelin.com/en/greater-london/london/restaurant/elystan-street,https://www.elystanstreet.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
St. JOHN Bread and Wine,https://guide.michelin.com/en/greater-london/london/restaurant/st-john-bread-and-wine,,"94-96 Commercial Street, London, E1 6LZ, United Kingdom",London, United Kingdom,££,Traditional British,-0.0743226,51.5196914,4.42073E+11,https://guide.michelin.com/en/greater-london/london/restaurant/st-john-bread-and-wine,https://stjohnrestaurant.com/a/restaurants/bread-and-wine,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
Paradise,https://guide.michelin.com/en/greater-london/london/restaurant/paradise,,"61 Rupert Street, London, W1D 7PW, United Kingdom",London, United Kingdom,££,"Sri Lankan, Contemporary",-0.1337855,51.5122031,,https://guide.michelin.com/en/greater-london/london/restaurant/paradise,https://paradisesoho.com/,Bib Gourmand,"Air conditioning,American Express credit card,Booking essential,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Kricket,https://guide.michelin.com/en/greater-london/london/restaurant/kricket,,"12 Denman Street, London, W1D 7HH, United Kingdom",London, United Kingdom,£,Indian,-0.1353654,51.5107887,4.4203E+11,https://guide.michelin.com/en/greater-london/london/restaurant/kricket,https://kricket.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Brasserie Zédel,https://guide.michelin.com/en/greater-london/london/restaurant/brasserie-zedel,,"20 Sherwood Street, London, W1F 7ED, United Kingdom",London, United Kingdom,££,French,-0.1356086,51.5106156,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/brasserie-zedel,https://www.brasseriezedel.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
Plaquemine Lock,https://guide.michelin.com/en/greater-london/london/restaurant/plaquemine-lock,"A unique and very colourful pub named after a small city in Louisiana and with a menu centred around Creole and Cajun traditions. Dishes like gumbo with okra, blackened chicken, and crawfish with corn and potatoes are carefully cooked and packed with flavour. Big Easy style cocktails add to the fun.","139 Graham Street, London, N1 8LB, United Kingdom",London, United Kingdom,££,"Creole, Cajun",-0.1004633,51.5326532,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/plaquemine-lock,https://plaqlock.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
Hoppers,https://guide.michelin.com/en/greater-london/london/restaurant/hoppers,,"49 Frith Street, London, W1D 4SG, United Kingdom",London, United Kingdom,£,South Indian,-0.1316524,51.5136166,4.4203E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hoppers,https://www.hopperslondon.com/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Volta Do Mar,https://guide.michelin.com/en/greater-london/london/restaurant/volta-do-mar,,"13-15 Tavistock Street, London, WC2E 7PS, United Kingdom",London, United Kingdom,££,Portuguese,-0.1203751,51.5122655,4.4203E+11,https://guide.michelin.com/en/greater-london/london/restaurant/volta-do-mar,https://www.voltadomar.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Bancone,https://guide.michelin.com/en/greater-london/london/restaurant/bancone,"It’s all about freshly made pasta at great prices – and all in the centre of town; the highlight is ‘silk handkerchiefs’ with walnut butter. Start by sharing some focaccia or panelle with smoked duck. As the name means ‘counter’ this is where most want to sit, although there are tables available.","39 William IV Street, London, WC2N 4DD, United Kingdom",London, United Kingdom,££,Italian,-0.1264864,51.5095405,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/bancone,https://www.bancone.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Bao,https://guide.michelin.com/en/greater-london/london/restaurant/bao,,"53 Lexington Street, London, W1F 9AS, United Kingdom",London, United Kingdom,£,Taiwanese,-0.13654,51.5132537,4.4203E+11,https://guide.michelin.com/en/greater-london/london/restaurant/bao,https://baolondon.com/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Popolo,https://guide.michelin.com/en/greater-london/london/restaurant/popolo,"Skimmed concrete floors and exposed brick walls give this restaurant a utilitarian feel; sit at the counter and chat to the chefs as they work. Italian, Spanish and North African influences feature on the menu of small plates. Pasta is a highlight and classic, simply cooked dishes allow the ingredients to shine.","26 Rivington Street, London, EC2A 3DU, United Kingdom",London, United Kingdom,££,Mediterranean Cuisine,-0.0821058,51.5260492,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/popolo,https://popoloshoreditch.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
The Barbary,https://guide.michelin.com/en/greater-london/london/restaurant/barbary,"The challenge is to stop ordering: they are so many appealing dishes on the menu that the urge to try everything is hard to resist. The former Barbary Coast provides the inspiration; there’s grilling over coals, baking in the clay oven and some raw dishes too. The zinc-topped counter seats just 24.","16 Neal’s Yard, London, WC2H 9DP, United Kingdom",London, United Kingdom,££,"North African, Mediterranean Cuisine",-0.1262224,51.514407,,https://guide.michelin.com/en/greater-london/london/restaurant/barbary,https://thebarbary.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Reservations not accepted,Visa credit card"
Hereford Road,https://guide.michelin.com/en/greater-london/london/restaurant/hereford-road,,"3 Hereford Road, London, W2 4AB, United Kingdom",London, United Kingdom,££,Traditional British,-0.1938067,51.5140325,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/hereford-road,https://www.herefordroad.org/,Bib Gourmand,"Air conditioning,Booking essential,Credit card / Debit card accepted,Terrace,Visa credit card,Wheelchair access"
Legare,https://guide.michelin.com/en/greater-london/london/restaurant/legare,,"Cardamom Building, 31G Shad Thames, London, SE1 2YR, United Kingdom",London, United Kingdom,££,Italian,-0.0737126,51.5034424,4.42081E+11,https://guide.michelin.com/en/greater-london/london/restaurant/legare,https://legarelondon.com,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
José,https://guide.michelin.com/en/greater-london/london/restaurant/jose,,"104 Bermondsey Street, London, SE1 3UB, United Kingdom",London, United Kingdom,££,Spanish,-0.0819124,51.5006012,4.42074E+11,https://guide.michelin.com/en/greater-london/london/restaurant/jose,https://josepizarro.com/venues/pizarro-restaurant-bermondsey/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Reservations not accepted,Terrace,Visa credit card,Wheelchair access"
manteca,https://guide.michelin.com/en/greater-london/london/restaurant/manteca-1199276,,"49-51 Curtain Road, London, EC2A 3PT, United Kingdom",London, United Kingdom,££,Italian Contemporary,-0.0804723,51.5240402,4.4207E+11,https://guide.michelin.com/en/greater-london/london/restaurant/manteca-1199276,https://www.mantecarestaurant.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Padella,https://guide.michelin.com/en/greater-london/london/restaurant/padella,,"6 Southwark Street, Borough Market, London, SE1 1TQ, United Kingdom",London, United Kingdom,££,Italian,-0.0898596,51.505121,,https://guide.michelin.com/en/greater-london/london/restaurant/padella,https://www.padella.co/,Bib Gourmand,"Air conditioning,Bring your own,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Reservations not accepted,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Farang,https://guide.michelin.com/en/greater-london/london/restaurant/farang557348,,"72 Highbury Park, London, N5 2XE, United Kingdom",London, United Kingdom,££,Thai,-0.0977828,51.5570116,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/farang557348,https://faranglondon.co.uk/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Upstairs (at Trinity),https://guide.michelin.com/en/greater-london/london/restaurant/upstairs-at-trinity,,"4 The Polygon, London, SW4 0JG, United Kingdom",London, United Kingdom,££,Modern British,-0.1415253,51.4634928,4.42037E+11,https://guide.michelin.com/en/greater-london/london/restaurant/upstairs-at-trinity,https://trinity-upstairs.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Peckham Cellars,https://guide.michelin.com/en/greater-london/london/restaurant/peckham-cellars,"A neighbourhood bistro and wine bar run by three friends, all from this part of South-East London. The well-priced, original small plates are rustic yet refined and full of flavour. They’re made for sharing, so choose three or four per person or, if there’s a few of you, order the whole menu.
 ","125 Queens Road, London, SE15 2ND, United Kingdom",London, United Kingdom,££,Mediterranean Cuisine,-0.0589073,51.4737371,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/peckham-cellars,https://peckhamcellars.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Humble Chicken,https://guide.michelin.com/en/greater-london/london/restaurant/humble-chicken,,"54 Frith Street, London, W1D 4SJ, United Kingdom",London, United Kingdom,££,Japanese,-0.1317621,51.5138258,4.42074E+11,https://guide.michelin.com/en/greater-london/london/restaurant/humble-chicken,https://www.humblechickenuk.com/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Notable sake list,Terrace,Visa credit card"
Smokestak,https://guide.michelin.com/en/greater-london/london/restaurant/smokestak,,"35 Sclater Street, London, E1 6LB, United Kingdom",London, United Kingdom,££,"Meats and Grills, Barbecue",-0.072901,51.5236675,4.42039E+11,https://guide.michelin.com/en/greater-london/london/restaurant/smokestak,https://smokestak.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Berenjak,https://guide.michelin.com/en/greater-london/london/restaurant/berenjak,,"27 Romilly Street, London, W1D 5AL, United Kingdom",London, United Kingdom,££,Persian,-0.1307286,51.513031,4.42033E+11,https://guide.michelin.com/en/greater-london/london/restaurant/berenjak,https://berenjaklondon.com/,Bib Gourmand,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Primeur,https://guide.michelin.com/en/greater-london/london/restaurant/primeur,,"116 Petherton Road, London, N5 2RT, United Kingdom",London, United Kingdom,££,Modern British,-0.0900885,51.5543915,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/primeur,http://primeurn5.co.uk/,Bib Gourmand,"American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Gunpowder Spitalfields,https://guide.michelin.com/en/greater-london/london/restaurant/gunpowder,,"11 White's Row, London, E1 7NF, United Kingdom",London, United Kingdom,££,Indian,-0.0747543,51.5182811,4.42074E+11,https://guide.michelin.com/en/greater-london/london/restaurant/gunpowder,https://gunpowderrestaurants.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Reservations not accepted,Visa credit card,Wheelchair access"
Trullo,https://guide.michelin.com/en/greater-london/london/restaurant/trullo,,"300-302 St Paul's Road, London, N1 2LH, United Kingdom",London, United Kingdom,££,Italian,-0.1017896,51.5462408,4.42072E+11,https://guide.michelin.com/en/greater-london/london/restaurant/trullo,https://www.trullorestaurant.com/,Bib Gourmand,"Air conditioning,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Westerns Laundry,https://guide.michelin.com/en/greater-london/london/restaurant/westerns-laundry,Primeur’s sister is set in a former laundry and has a similarly industrial feel. Arrive early for drinks in the courtyard then sit at one of the communal tables or the kitchen counter. Rustic British dishes – chalked on the board daily – are full of flavour  and designed for sharing.,"34 Drayton Park, London, N5 1PB, United Kingdom",London, United Kingdom,££,Modern British,-0.1075123,51.551702,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/westerns-laundry,https://www.westernslaundry.com/,Bib Gourmand,"American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Brawn,https://guide.michelin.com/en/greater-london/london/restaurant/brawn,"The kind of place everyone needs in their neighbourhood: passionately run with a relaxed, upbeat vibe and serving good value, reliably tasty food alongside some interesting wines. The menu evolves with the seasons and dishes are hearty and boldly flavoured. Sit in the back room to enjoy the buzz from the kitchen.","49 Columbia Road, London, E2 7RG, United Kingdom",London, United Kingdom,££,Traditional British,-0.0702678,51.5289184,4.42077E+11,https://guide.michelin.com/en/greater-london/london/restaurant/brawn,https://www.brawn.co/,Bib Gourmand,"Air conditioning,American Express credit card,Booking essential,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
pahli hill,https://guide.michelin.com/en/greater-london/london/restaurant/pahli-hill,,"70-81 Mortimer Street, London, W1W 7SJ, United Kingdom",London, United Kingdom,££,Indian,-0.1411106,51.5176179,4.42081E+11,https://guide.michelin.com/en/greater-london/london/restaurant/pahli-hill,https://www.pahlihillbandrabhai.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Kateh,https://guide.michelin.com/en/greater-london/london/restaurant/kateh,,"5 Warwick Place, London, W9 2PX, United Kingdom",London, United Kingdom,££,Mediterranean Cuisine,-0.183753,51.5220669,4.42073E+11,https://guide.michelin.com/en/greater-london/london/restaurant/kateh,https://www.katehrestaurant.co.uk/,Bib Gourmand,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Kiln,https://guide.michelin.com/en/greater-london/london/restaurant/kiln,,"58 Brewer Street, London, W1F 9TL, United Kingdom",London, United Kingdom,££,Thai,-0.1360059,51.5113695,,https://guide.michelin.com/en/greater-london/london/restaurant/kiln,https://www.kilnsoho.com/,Bib Gourmand,"Counter dining,Credit card / Debit card accepted,Mastercard credit card"
