INDEX,NAME,URL,REVIEW,Address,Location,Column1,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url2,WebsiteUrl,Award,FacilitiesAndServices
2408,Ze Kitchen Galerie,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ze-kitchen-galerie,"Under its hybrid name, Ze Kitchen Galerie toys with the boundary between art and cuisine. In this pared-back space, furniture and designer tableware coexist with colourful paintings around a glassed-in kitchen that enables you to enjoy the show of the team at work. At the stove, William Ledeuil gives free rein to his passion for the flavours of South-East Asia (Thailand, Vietnam), which provide him with plenty of inspiration. Galanga, ka chai, curcuma, wasabi, ginger… So many herbs, roots, spices and condiments from around the world that brilliantly enhance classic French recipes. His menu – based on fish, broths, pasta, a la plancha dishes – comprises a range of inventive, modern and nicely crafted dishes that will take you on a journey of flavours and colours.","4 rue des Grands-Augustins, Paris, 75006, France",Paris, France,€€€€,Creative,2.3412194,48.85513,33144320032,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ze-kitchen-galerie,https://zekitchengalerie.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card"
2409,Sushi B,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-b514232,"On the edge of the delightful Louvois Square, this microscopic restaurant (eight seats only) is well worth a visit. The interior is the quintessence of pared down zenitude: upholstered armchairs, elegant counter, fine glassware, starched cotton napkins and exquisite chopsticks… Marble is omniscient, extending as far as the rest room and the Japanese toilets! However, it is the chef’s talent that draws foodies likes wasps to a hive! This master craftsman works only with the freshest ingredients, crafting them with surgical precision. It is a truly captivating to watch him crafting sushis and makis, all the more so as their flavour then explodes in the mouth, without ever being overpowered by soy or wasabi – his immaculate judgement is truly phenomenal. The complimentary textures and balance of his other dishes are equally awesome.","5 rue Rameau, Paris, 75002, France",Paris, France,€€€€,Japanese,2.3376315,48.867715,33140265287,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-b514232,https://sushi-b-fr.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2410,L'Arôme,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-arome174292,"Breathe in an aroma, a perfume, a bouquet… such is the enticing agenda that awaits diners at this elegant establishment near the Champs-Élysées, decorated by interior architect Emma Roux. True to its name, the restaurant has a terrific wine cellar, with 400 carefully selected labels. A devotee of seasonal produce, chef Thomas Boullault prepares refined contemporary cuisine. The set menus change every day according to the market stalls. You will fall under the spell of the delicate, balanced flavours: seared bluefin tuna smoked in hay, veal chop with morels… Aromas, scents and flavours: it's on point!","3 rue Saint-Philippe-du-Roule, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.3089154,48.8732722,33142255598,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-arome174292,https://larome-paris.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2411,Alan Geaam,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alan-geaam,"We’ve all heard of the American dream, but Alan Geaam prefers the French version! Having fled his native Lebanon at the age of 10 and settled with his family in the United States, he moved to Paris aged 24 with just one idea in mind: to make his way in the world of gastronomy – his true passion. He started out washing dishes, then became a chef’s apprentice before gaining a place at a cookery school and climbing the rungs of the gastronomic ladder. Now at the helm in his own restaurant, he has exploded on to the culinary scene as he brings together all that he has learned over the years. His original recipes skilfully combine France’s rich heritage with touches from the Lebanon in a true mixing of cultures, and his commitment and passion shine through in each and every dish. A fine dining experience.","19 rue Lauriston, Paris, 75016, France",Paris, France,€€€€,Creative,2.2923263,48.8714347,33145017297,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alan-geaam,https://restaurant.alangeaam.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2412,Helen,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen,"Founded in 2012, Helen has already made a name for itself among the fish restaurants of well-heeled Paris. The menu features only wild fish sourced from fishermen who bring in the catch of the day on small boats, which is then lovingly and simply prepared. Rather than fussy frills, the goal is to enhance natural seafood flavours (the fish is served raw, grilled, seared on a plancha, steamed, etc.) – heaven for seafood lovers! The menu varies depending on availability, for example a carpaccio of seabream with lemon caviar, marinaded sardines, young turbot roasted in sage and pancetta, red mullet à la meunière… Everything is a masterclass in precision and know-how and some fish are even filleted and served tableside. The elegant dining room, perfectly at one with this understated ethos, sports a modern, minimalist vibe… Helen is the quintessence of elegant simplicity.","3 rue Berryer, Paris, 75008, France",Paris, France,€€€€,Seafood,2.3041107,48.8750701,33140760140,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen,https://www.helenrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card"
2413,"114, Faubourg",https://guide.michelin.com/en/ile-de-france/paris/restaurant/114-faubourg,"Situated within Le Bristol, this brasserie is truly one of a kind! The interior will win you over at first glance: interspersed with imposing gilded columns, it has large luminescent dahlia motifs on its orange walls. At its heart, a grand staircase opens up, leading down to the lower level where tables rub shoulders with the open kitchens. Chic, shimmering, both bustling and intimate, this place hits all the right notes. As for the food, this is a discreetly original take on the French classics we know and love. Dishes are carefully presented and flavours are beautifully combined. This is a lesson in how things should be done. ","Le Bristol, 114 rue du Faubourg-Saint-Honoré, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.3142125,48.8717748,33153434444,https://guide.michelin.com/en/ile-de-france/paris/restaurant/114-faubourg,https://www.oetkercollection.com/fr/hotels/le-bristol-paris/restaurants-et-bar/114-faubourg/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
2414,La Grande Cascade,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-grande-cascade,"Transformed into a restaurant for the Universal Exhibition of 1900, it mingles Empire, Belle Époque and Art nouveau styles whose bewitching charm culminates in a rotunda dining room with a glazed roof that leads onto a superb terrace. Suits come here to savour the spirit of early 20C Paris and the ‘country’ air of the Bois de Boulogne. Georges Menut lovingly takes care of the establishment, pampering and nurturing its image of grand old lady. However, she has also kept up with the times as the presence of Frédéric Robert, a virtuoso chef, with stints at Le Grand Véfour, le Vivarois and Lucas-Carton (where he worked with Senderens for ten years) bears witness. He has carte blanche to dream up subtle dishes, which bear his hallmark of distinctive flavours, ensuring that this dame remains one the capital’s top gourmet establishments.","Bois de Boulogne, Paris, 75016, France",Paris, France,€€€€,Modern Cuisine,2.2404327,48.862778,33145273351,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-grande-cascade,https://www.restaurantsparisiens.com/la-grande-cascade/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card"
2415,Auberge Nicolas Flamel,https://guide.michelin.com/en/ile-de-france/paris/restaurant/auberge-nicolas-flamel,"Was Nicolas Flamel also an alchemist, as well as a rich bourgeois and former owner of the oldest house in Paris (1407)? Historians may disagree, but we have no doubt about chef Grégory Garimbay. This chef with a star-studded CV (Sylvestre Wahid, Alain Ducasse at the Plaza Athénée) transforms his ingredients into culinary gold. Jelly of courgettes and blackberries; field-grown tomatoes, smoked ricotta and sorbet of green zebra tomatoes; blue lobster from Brittany, green peas, shellfish jus: the new master chef of this distinguished establishment signs balanced, modern recipes, whose aromas and flavours are intelligently assembled, resulting in no-frills, down-to-earth, occasionally original dishes, like his chocolate and girolle mushroom tart. Ah! a culinary alchemist indeed!","51 rue de Montmorency, Paris, 75003, France",Paris, France,€€€€,Modern Cuisine,2.3528989,48.8636156,33142717778,https://guide.michelin.com/en/ile-de-france/paris/restaurant/auberge-nicolas-flamel,https://auberge.nicolas-flamel.fr,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2416,Le Jules Verne,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-jules-verne,"Frédéric Anton presides over the fate of this emblematic restaurant on the second floor of the Eiffel Tower. Accessible by a private lift, the magic of this 125m-high dining room instantly bewitches the diner, who is further captivated by the high-flying cuisine. Blue-ribbon produce, delicate, perfectly judged cooking and a knockout wine list – every detail has been puzzled and pondered over. For example, naturally cooked cod, spicy jus, fried garlic and fresh coriander or lamb in an aniseed flavoured jus. When booking ask for one of the tables near the windows, as the view over Paris through the tower’s iron fretwork is nothing short of spectacular.","Tour Eiffel - Avenue Gustave-Eiffel, Paris, 75007, France",Paris, France,€€€€,Modern Cuisine,2.2945324,48.858232,33172761661,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-jules-verne,https://www.restaurants-toureiffel.com/fr/restaurant-jules-verne.html,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access"
2417,MoSuke,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mosuke,"Former Top Chef contestant Mory Sacko is now showcasing his talent in the former Cobéa, where the dining room has a brighter feel thanks to its new white colour scheme and light wood furniture and flooring. The restaurant’s name is a fusion of the chef’s first name and that of Yasuke, the first and only African samurai in Japan. The chef successfully mixes his Malian and Senegalese roots, his fascination for Japan and, of course, his passion for French cuisine and techniques, nurtured during stints with Christophe Moret and Thierry Marx. The end result is inspired and original dishes, including successful combinations such as sticky rice with tama-miso and mushrooms, and beef picanha with a tamarind mate sauce.","11 rue Raymond-Losserand, Paris, 75014, France",Paris, France,€€€,Modern Cuisine,2.3225579,48.8364014,33143202139,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mosuke,https://mosuke-restaurant.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
2418,Virtus,https://guide.michelin.com/en/ile-de-france/paris/restaurant/virtus,"A few steps from Aligre Market, the stylish dark blue façade hides a vintage interior dotted with Art deco details. It is now the haunt of a talented couple, Frédéric Lorimier in the kitchen and Camille Gouyer in the dining room. Inspired by his background of excellence (in particular with Arnaud Donckele in Saint Tropez), the chef meticulously, almost surgically crafts dishes using seasonal produce, thanks to flawless technique and exquisitely aromatic sauces: roast langoustines, almost scorched baby broccoli and a gutsy jus or veal sweetbread with confit of shallots and lemon-flavoured jus.","29 rue de Cotte, Paris, 75012, France",Paris, France,€€€,Modern Cuisine,2.3780547,48.8501479,33980680808,https://guide.michelin.com/en/ile-de-france/paris/restaurant/virtus,https://virtus-paris.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2419,L'Innocence,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-innocence,"From their kitchen opening onto the dining room, two talented chefs, Anne Legrand (L'Atelier Rodier, Le Clarence, Itinéraires) and Clio Modaffari (The Kitchen Gallery, Itinéraires, Frenchie) celebrate the food market and the seasons by means of a six-course surprise menu. Take, for example, the fine Ikejime tuna steak, the fantastically tender supreme of squab, or the excellent Cour d'Armoise chicken with its crispy yet melt-in-the-mouth skin. Carefully selected ingredients, punchy flavours and elegant interplays of textures: the colourful dishes made by this duo, who like to work with vegetables, meat and fish, are a delight from start to finish. Remember to book. ","28 rue de la Tour-d'Auvergne, Paris, 75009, France",Paris, France,€€€,"Modern Cuisine, Creative",2.3433247,48.8792269,33145239913,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-innocence,http://linnocence.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2420,Aspic,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aspic,"Having left the world of finance to join the Ferrandi school of culinary arts, the chef at this restaurant then gained experience elsewhere (including the Ministry for Foreign Affairs and L’Épi Dupin) before opening his own restaurant in rue de la Tour d’Auvergne. With its retro feel, open kitchen and attentive service, Aspic makes guests feel immediately at ease. The carefully presented dishes are as impressive as the setting: the seven-course surprise menu showcases top-quality ingredients (free-range meat and poultry, line-caught fish from small suppliers, herbs and spices etc, all sourced from as short a supply chain as possible) in subtle, delicate dishes with just the right amount of creativity. Exquisite! br> ","24 rue de la Tour-d'Auvergne, Paris, 75009, France",Paris, France,€€€€,Modern Cuisine,2.3436245,48.8791753,33982493098,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aspic,https://www.aspic-restaurant.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2422,Restaurant H,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h,"""H"" stands for Hubert Duchenne, a chef who hails from Normandy and has worked for Akrame Benallal and Jean-François Piège (Brasserie Thoumieux). Behind an elegant and discreet façade, there is barely room for 20 diners in this intimate space done out in a chic and cosy decor. You will be treated to a well-devised single set menu that makes all the decisions for you and whose beautifully prepared dishes hit all the right notes. How about a succulent slice of golden-skinned Landes poultry served with a seared leek and celeriac mousseline, or the cockles from Dieppe, doused in a beurre blanc and served with shredded samphire and sucrine lettuce? Inventive and masterful cuisine that is all the more delicious for its exclusive use of premium produce.","13 rue Jean-Beausire, Paris, 75004, France",Paris, France,€€€,Creative,2.3681125,48.8543827,33143488096,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h,https://www.restauranth.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2424,Le Chiberta,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-chiberta,"Le Chiberta à la Guy Savoy sports a black colour scheme, has adopted wine as its symbol and inventiveness as its guiding precept. Softly lit, the swish, understated interior by Jean-Michel Wilmotte is refreshingly and fashionably minimalist. Its most eye-catching feature is undeniably an amazing “vertical wine cellar” which boasts a whopper selection of Burgundy and Bordeaux tipples that adorn the walls like rare books in a library. The cooking of chef Irwin Durand (Joël Robuchon, Bernard Loiseau), supervised by the “boss”, adds a modern twist to tradition (quenelle of pike, suckling pig, veal’s head, foie gras), whilst respecting the seasons. Tasting menus (on themes such as truffles and caviar) and wine pairings.","3 rue Arsène-Houssaye, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.2978116,48.8735298,33153534200,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-chiberta,https://www.lechiberta.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Valet parking,Visa credit card"
2429,Armani Ristorante,https://guide.michelin.com/en/ile-de-france/paris/restaurant/armani-ristorante,"This restaurant is in an original location on the first floor of the Armani store in St-Germain-des-Prés (not far from the church). The interior is pure and elegant, in the designer's style, of course: a palette of beiges, banquette seating, glossy walls, subdued lighting… Might this be just another shopfront in all but name? On the contrary, this ristorante is one of the best Italian eateries in Paris. Chef Massimo Tringali, former sous-chef at Casadelmar in Porto-Vecchio, works with high-quality ingredients in the spirit of contemporary Italian cuisine. It is fresh, tasty and skilfully done: a fine piece of work.","7 place du Québec, Paris, 75006, France",Paris, France,€€€€,Italian,2.3325851,48.8537124,33145486215,https://guide.michelin.com/en/ile-de-france/paris/restaurant/armani-ristorante,https://www.armani.com/en-us/experience/armani-restaurant/emporio-armani-caffe-ristorante-paris,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2431,Trente-Trois,https://guide.michelin.com/en/ile-de-france/paris/restaurant/trente-trois,"This plush, wainscoted Belle Époque dining room is located at number 33 in a discreet edifice, lining what is known as the Golden Triangle near the Champs Élysées. Michelin-starred chef Sébastien Sanjou (also of Le Relais des Moines in the Var) has a knack for selecting premium produce, with which he composes a voluntarily concise menu, signing subtle, up-to-date, seasonal dishes. His food hits the spot every time from the impeccable cooking and superlative jus and sauces to the delicately judged flavours. We tasted a marvellous risotto of spelt, violet artichokes served iced and as crunchy crisps with a hint of coriander in a delicious jus overflowing in gutsy aromas.","33 rue Jean-Goujon, Paris, 75008, France",Paris, France,€€€,Modern Cuisine,2.304464,48.8652115,33145056800,https://guide.michelin.com/en/ile-de-france/paris/restaurant/trente-trois,https://www.restaurant-trente-trois.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access"
2433,L'Atelier de Joël Robuchon - St-Germain,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-st-germain,"Bathed in a studied semi-darkness, two bars face each other around the central kitchen where the dishes are prepared under the gaze of the guests, who sit at the counter on high stools. An interpretation of the idea of a ""chic canteen"", a Western version of Japanese teppanyaki and sushi bars, with a menu of ""customisable"" cuisine in the form of small portions and plates and choice ingredients. Caviar on a soft-boiled egg and smoked salmon in puff pastry; fried whiting ""Colbert style"" with herb butter: nearly 80 different dishes are served at lunch and dinner. Not forgetting the house staples, king crab ravioli, suckling lamb chops and Joël Robuchon's famous mashed potatoes.","5 rue de Montalembert, Paris, 75007, France",Paris, France,€€€€,"Creative, Modern Cuisine",2.3278568,48.85681,33142225656,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-st-germain,https://atelier-robuchon-saint-germain.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2437,Aida,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,"The whitewashed facade of this small bolthole tucked away in a lane blends in so perfectly with its surroundings that you may even miss it entirely! Behind its spruce façade lies a jealously kept secret, namely exquisite Japanese cuisine. The pristine white interior is both elegant and minimalist, in line with the visual charter commonly associated with restaurants in Japan. Take a seat either at the counter (nine seats only) for a close-up view of the teppanyaki griddles or in the small soberly appointed private dining room with its tatami. As you sample a single tasting menu, you will discover subtle, precise cuisine that carefully crafts culinary ties between Japan and France. The seasonings, cooking, carving, cutting, slicing and chopping are all at the service of the main ingredient, which is presented as simply and as artfully as possible. Sashimi, Brittany lobster, chateaubriand steak or sweetbread, cooked on the teppanyaki griddle, and served with fine Burgundy wines, painstakingly selected by the chef. Dutiful, professional service.","1 rue Pierre-Leroux, Paris, 75007, France",Paris, France,€€€€,Japanese,2.3186554,48.850275,33143061418,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Particularly interesting wine list,Visa credit card"
2438,Relais Louis XIII,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,"This edifice, steeped in history, stands on the cellars of the former Grands-Augustins convent and it was here on 14 May 1610, an hour after his father King Henry IV had been assassinated, that Louis XIII learned that he was the next king of France… The memory of this rich heritage lingers on in the ornate dining room which sports half-timbers, bare stone, wainscoting, stained-glass and wall hangings, although the profusion of heirlooms is set off by a few cutting-edge details (glazed cellar, modern sculptures). The setting with a sense of occasion is the perfect foil to the food of chef Manuel Martinez, an ardent champion of Gallic culinary classicism. After training at Ledoyen, the Crillon and the Tour d’Argent, the Meilleur Ouvrier de France (Best Craftsman of France) decided to settle in this prestigious establishment to pursue high-flying French culinary traditions. Enduringly popular with regulars, in particular for the excellent eater-friendly lunchtime prices!","8 rue des Grands-Augustins, Paris, 75006, France",Paris, France,€€€€,Classic Cuisine,2.3408499,48.8546356,33143267596,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,https://relaislouis13.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card"
2439,Anne,https://guide.michelin.com/en/ile-de-france/paris/restaurant/anne,"The Pavillon de la Reine, a magnificent residence in Place des Vosges, is named after Anne of Austria, Queen of France and wife of Louis XIII, who once lived here. In the restaurant, overseen by Mathieu Pacaud, the chef reinterprets classic dishes with skill and real talent, using top-quality ingredients which are full of flavour. An excellent dining experience awaits, whether you choose the intimate and romantic setting of the library lounge or, in fine weather, the lovely verdant courtyard garden.","28 place des Vosges, Paris, 75003, France",Paris, France,€€€€,Contemporary,2.3659006,48.8561771,33140291919,https://guide.michelin.com/en/ile-de-france/paris/restaurant/anne,https://www.pavillon-de-la-reine.com/restaurant-bar,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Valet parking,Visa credit card,Wheelchair access"
2441,Benoit,https://guide.michelin.com/en/ile-de-france/paris/restaurant/benoit5826,"To immerse yourself in the vibe of a genuine Parisian bistro, venture over the threshold of N°20 Rue St Martin. The establishment first saw the light of day in 1912 and the cheerful banter of the old Paris market hall seems to echo still. Initially a Lyon-styled bistro, it was run by three generations of the Petit family, who nurtured its vintage charm and its woodwork, copper pots, mirrors, velvet banquettes and closely packed tables all reek of Belle Époque Paris. Everything down to the plates bears the B monogram, further adding to the authenticity of this bistro that is light years from the trendy boltholes of today. When the business changed hands and became part of the Ducasse Group in 2005, it lost none of its old-fashioned atmosphere. Proudly and heartily traditional, the recipes feature country produce that is expertly and generously cooked. The menu reads like a turn-of-the-20C cookbook, rich in perennial favourites that you practically never get to taste anymore… except here!","20 rue Saint-Martin, Paris, 75004, France",Paris, France,€€€,Classic Cuisine,2.3500033,48.8584846,33142722576,https://guide.michelin.com/en/ile-de-france/paris/restaurant/benoit5826,https://www.benoit-paris.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card"
2442,OKA,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oka,"The Brazilian owner-chef, Raphaël Régo, who boasts an enviable CV (Ferrandi, Joël Robuchon, Taillevent) signs a creative repertory at Oka, underscored by his distinctive culinary identity. He successfully navigates between France (fish from the Vendée coast) and Brazil, always with a focus on outstanding produce. Meals are served in a cosy, smart interior, which sports an open kitchen, where you can admire the artist chef at work. His visually sophisticated and minimalist dishes cleverly play with contrasting flavours (sweet, spicy, acidic) and textures, without ever falling foul of the flaw of showing off! You can trust the insights of the gifted sommelier for his wine pairing suggestions. Exquisitely personal, artfully curated and divinely flavoursome – classy! Love at first bite!","1 rue Berthollet, Paris, 75005, France",Paris, France,€€€€,Creative,2.3460191,48.8402017,33145309456,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oka,https://www.okaparis.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access"
2443,La Scène Thélème,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-scene-theleme,"At number 18 Rue Troyon, art, particularly theatrical art, meets gastronomy. In fact, the restaurant is named after the Abbaye de Thélème, a utopia by Rabelais and on some evenings, between 7-8pm, you may be treated to a drama production (50 seats only) before you sit down to dinner. The novelty is such that is sure to prove a hit among the discerning gourmets of Paris. On the food side, Japanese chef, Yoshitaka Takayanagi, and his team sign subtle, delicate dishes, rich in personality and made from first-class produce. High precision work, all the finer thanks to the splendid eater-friendly prices! Hush – the curtain is rising!","18 rue Troyon, Paris, 75017, France",Paris, France,€€€€,Modern Cuisine,2.2949918,48.8764542,33177376099,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-scene-theleme,https://www.lascenetheleme.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2450,Louis,https://guide.michelin.com/en/ile-de-france/paris/restaurant/louis,"Near the big department stores, but in a quiet street, this small restaurant nurtures its cosy, intimate vibe. Brittany born Stéphane Pitré is at the helm, after a stint at Senderens, and he pays tribute to his father, grand-father and great grandfather here, all called “Louis”. He crafts distinctive signature menus served in 7 or 9 (small) courses (or in 3 for a quick lunch): tartare of Black Angus beef with blackcurrants and tempura oyster; slow-baked monkfish with Thai spices; roast haunch of veal with smoked burrata cheese from Île-de-France. The food is inventive, spontaneous and in harmony with market availability and the seasons. Polished French fare with a twist; for simpler, more homely bistro fare head to Le Cellier, just two numbers down the street.","23 rue de la Victoire, Paris, 75009, France",Paris, France,€€€€,Modern Cuisine,2.3386653,48.8750836,33155078652,https://guide.michelin.com/en/ile-de-france/paris/restaurant/louis,https://stephanepitre.fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2459,Baieta,https://guide.michelin.com/en/ile-de-france/paris/restaurant/baieta,"""Here, the bouillabaisse cosies up to the aioli, and the pissaladière (tart with onions, olives and anchovies) competes with the socca (chickpea flatbread), just out of the coal-fired oven."" Julia Sedefdjian (formerly of Les Fables de la Fontaine, also in Paris) is now happily thriving in her own establishment. Her colourful and fragrant cuisine is an ode to the Mediterranean (her ""Bouillabaieta"", a superb take on bouillabaisse, is a must) and fine ingredients, which she selects painstakingly and blends creatively, without forgetting her roots in Nice. The chef now solely proposes a series of surprise set menus. Welcome to Baieta – which means ""kiss"" in the Nice dialect!","5 rue de Pontoise, Paris, 75005, France",Paris, France,€€€,Mediterranean Cuisine,2.3523102,48.8501648,33142025919,https://guide.michelin.com/en/ile-de-france/paris/restaurant/baieta,https://www.restaurant-baieta-paris.fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2468,Lucas Carton,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lucas-carton,"The name refers to the long history of this restaurant: Robert Lucas set up his ""Taverne Anglaise"" here in 1732; Francis Carton joined their two surnames together in 1925 to come up with the new identity of Lucas Carton, which went on to be awarded three Michelin stars in the 1930s; Alain Senderens, who in 2005 decided to give it his own name in order to fully relaunch it. Today, the establishment has discreetly adopted the new codes of contemporary fine dining. Young chef Hugo Bourny (who has worked at Marsan, Maison Pic and La Vague d'Or, to name but a few) knows how to bring out the essence of fine ingredients with his instinctive cuisine, which draws on the very best of France's terroir – a special mention for the vegetables grown by small-scale farmers. The story continues for this iconic restaurant.","9 place de la Madeleine, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.3232442,48.8697476,33142652290,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lucas-carton,https://www.lucascarton.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
2471,Pavyllon,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pavyllon,"There’s no stopping Yannick Alléno! The latest venture of this chef from the Ile de France region is a real winner with guests and rightly so. Offering space for just thirty guests at the counter (similar to a Joël Robuchon Atelier but with a more hushed feel), the restaurant serves refined, delicate cuisine based around classic recipes. Dishes are blended with interesting flavours and the occasional international influence, such as the tempuras which accompany the main courses. A smart yet relaxed setting in which to enjoy a splendid meal.","8 avenue Dutuit, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.315754,48.8660193,33153051010,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pavyllon,https://www.yannick-alleno.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access"
